ID,crop name,month,year,CorpId,climate,Latitude,Longitude,Pressure, Wind NE, Wind SW
EP051952,maize,june,2018,75, HU,23.5N,117.6W,983,60,60
EP051952,maize,july,2018,75, HU,23.8N,118.3W,990,60,60
EP051952,paddy,august,2018,75, HU,24.0N,118.9W,997,50,50
EP051952,paddy,september,2018,75, HU,24.4N,119.4W,1003,30,40
EP051952,paddy,october,2018,75, HU,24.8N,119.9W,1006,0,0
EP051952,paddy,november,2018,75, HU,25.2N,120.4W,1007,0,0
EP051952,paddy,december,2018,75, HU,25.5N,120.9W,1008,0,0
EP051952,paddy,january,2018,45, TS,25.8N,121.2W,1006,0,0
EP051952,paddy,february,2018,45, TS,26.0N,121.5W,1005,0,0
EP051952,paddy,march,2018,45, TS,26.8N,122.4W,1004,0,0
EP051952,paddy,april,2018,45, TS,27.5N,123.4W,1003,125,30
EP051952,paddy,may,2018,45, TS,27.7N,124.2W,1002,125,30
EP051952,paddy,june,2018,45, TS,27.8N,125.0W,1000,125,40
EP051952,paddy,july,2018,45, TS,27.9N,125.8W,1000,125,40
EP051952,paddy,august,2018,45, TS,28.0N,126.5W,1002,125,40
EP061952,paddy,september,2018,45, TS,18.1N,107.9W,1004,100,40
EP061952,paddy,october,2018,45, TS,18.1N,108.7W,1005,0,0
EP061952,paddy,november,2018,45, TS,18.1N,109.3W,1006,0,0
EP061952,paddy,december,2018,45, TS,18.2N,109.7W,1007,0,0
EP061952,paddy,january,2018,45, TS,18.4N,110.0W,1008,0,0
EP061952,paddy,february,2018,45, TS,18.7N,110.5W,1009,0,0
EP061952,paddy,march,2018,45, TS,19.0N,111.0W,1009,0,0
EP061952,paddy,april,2018,45, TS,19.4N,111.5W,1009,0,0
EP061952,paddy,may,2018,45, TS,19.8N,111.9W,1009,0,0
EP071952,paddy,june,2018,75, HU,17.4N,121.1W,1009,0,0
EP071952,paddy,july,2018,75, HU,17.4N,122.0W,1010,0,0
EP071952,paddy,august,2018,75, HU,17.4N,122.9W,1004,0,0
EP071952,paddy,september,2018,75, HU,17.5N,124.0W,1004,0,0
EP071952,paddy,october,2018,75, HU,17.6N,125.0W,1003,60,0
EP071952,paddy,november,2018,75, HU,17.7N,125.6W,1003,60,0
EP071952,paddy,december,2018,75, HU,17.8N,126.3W,1001,60,0
EP071952,paddy,january,2018,75, HU,17.9N,127.1W,1000,60,25
EP071952,paddy,february,2018,75, HU,18.0N,127.9W,1000,60,30
EP011953,paddy,march,2018,45, TS,19.1N,109.4W,1002,40,30
EP011953,paddy,april,2018,45, TS,19.6N,110.1W,1004,30,30
EP011953,paddy,may,2018,45, TS,20.3N,110.7W,1005,0,0
EP011953,paddy,june,2018,45, TS,21.1N,111.2W,1006,0,0
EP011953,paddy,july,2018,45, TS,21.9N,111.7W,1006,0,0
EP011953,paddy,august,2018,45, TS,22.5N,112.2W,1006,0,0
EP011953,paddy,september,2018,45, TS,23.1N,112.6W,1005,0,0
EP011953,paddy,october,2018,45, TS,23.7N,112.9W,1004,0,0
EP011953,paddy,november,2018,45, TS,24.4N,113.0W,1003,0,0
EP021953,paddy,december,2018,45, TS,17.8N,122.5W,1005,0,0
EP021953,paddy,january,2018,45, TS,18.7N,123.8W,1006,0,0
EP021953,paddy,february,2018,45, TS,19.5N,124.7W,1006,0,0
EP021953,paddy,march,2018,45, TS,20.2N,125.2W,1006,0,0
EP021953,paddy,april,2018,45, TS,20.7N,125.3W,1006,0,0
EP031953,paddy,may,2018,75, HU,17.9N,108.1W,1006,0,0
EP031953,paddy,june,2018,75, HU,18.5N,108.6W,1006,0,0
EP031953,paddy,july,2018,75, HU,19.2N,108.9W,1006,0,0
EP031953,wheat,august,2018,75, HU,19.5N,108.9W,1006,0,0
EP031953,wheat,september,2018,75, HU,19.8N,108.9W,1007,0,0
EP031953,wheat,october,2018,75, HU,20.3N,108.8W,1008,0,0
EP031953,wheat,november,2018,75, HU,20.7N,108.7W,1008,0,0
EP031953,wheat,december,2018,75, HU,21.1N,108.4W,1009,0,0
EP031953,wheat,january,2018,75, HU,21.6N,108.2W,1009,0,0
EP031953,maize,february,2018,75, HU,21.9N,108.1W,1008,0,0
EP031953,maize,march,2018,75, HU,22.3N,108.1W,1005,25,25
EP031953,maize,april,2018,75, HU,22.8N,108.1W,1002,30,30
EP031953,maize,may,2018,75, HU,23.3N,108.2W,1003,30,30
EP041953,maize,june,2018,75, HU,13.9N,101.7W,1005,25,30
EP041953,maize,july,2018,75, HU,14.5N,102.0W,1006,25,30
EP041953,maize,august,2018,75, HU,15.0N,102.4W,1007,25,30
EP041953,maize,september,2018,75, HU,15.7N,103.0W,1008,0,0
EP041953,maize,october,2018,75, HU,16.3N,103.7W,1009,0,0
EP041953,maize,november,2018,75, HU,17.0N,104.5W,1010,0,0
EP041953,maize,december,2018,75, HU,17.7N,105.2W,1011,0,0
EP041953,maize,january,2018,75, HU,18.3N,105.6W,1011,0,0
EP041953,maize,february,2018,75, HU,18.9N,106.1W,1002,0,0
EP041953,jute,march,2018,75, HU,19.3N,106.9W,1000,40,40
EP041953,jute,april,2018,75, HU,19.5N,107.8W,1000,60,60
EP041953,jute,may,2018,75, HU,19.6N,108.7W,998,60,60
EP041953,jute,june,2018,75, HU,19.8N,109.6W,997,60,90
EP041953,jute,july,2018,75, HU,19.9N,110.4W,994,90,90
EP041953,jute,august,2018,75, HU,20.1N,111.2W,989,90,90
EP041953,jute,september,2018,75, HU,20.2N,111.7W,994,90,70
EP041953,jute,october,2018,75, HU,20.3N,112.2W,998,60,50
EP041953,jute,november,2018,75, HU,20.4N,112.6W,1002,0,0
EP041953,jute,december,2018,75, HU,20.5N,113.0W,1005,0,0
EP041953,jute,january,2018,75, HU,20.4N,113.4W,1005,0,0
EP041953,jute,february,2018,75, HU,20.3N,113.8W,1007,0,0
EP041953,jute,march,2018,75, HU,20.2N,114.3W,1007,0,0
EP041953,jute,april,2018,75, HU,20.1N,114.7W,1007,0,0
EP041953,jute,may,2018,75, HU,20.0N,115.2W,1009,0,0
EP041953,jute,june,2018,75, HU,19.8N,115.7W,1009,0,0
EP011954,jute,july,2018,45, TS,13.0N,93.2W,1009,0,0
EP011954,jute,august,2018,45, TS,13.5N,94.1W,1009,0,0
EP011954,jute,september,2018,45, TS,14.0N,94.7W,1008,0,0
EP011954,jute,october,2018,45, TS,14.4N,95.2W,1008,0,0
EP011954,jute,november,2018,45, TS,14.7N,95.6W,1008,0,0
EP011954,jute,december,2018,45, TS,14.9N,96.0W,1008,0,0
EP011954,jute,january,2018,45, TS,15.1N,96.4W,1008,0,0
EP011954,jute,february,2018,45, TS,15.3N,96.8W,1009,0,0
EP011954,jute,march,2018,45, TS,15.5N,97.3W,1006,0,0
EP011954,wheat,april,2018,45, TS,15.6N,97.9W,1005,0,0
EP011954,wheat,may,2018,45, TS,15.7N,98.5W,1005,40,40
EP011954,wheat,june,2018,45, TS,15.8N,99.3W,1000,40,40
EP011954,wheat,july,2018,45, TS,16.0N,100.0W,994,50,40
EP011954,wheat,august,2018,45, TS,16.1N,100.5W,994,60,50
EP011954,wheat,september,2018,45, TS,16.3N,101.0W,994,60,50
EP011954,wheat,october,2018,45, TS,16.4N,101.5W,989,60,50
EP011954,wheat,november,2018,45, TS,16.5N,102.0W,989,60,50
EP011954,wheat,december,2018,45, TS,16.8N,102.2W,986,100,100
EP011954,wheat,january,2018,45, TS,17.2N,102.2W,982,100,100
EP021954,wheat,february,2018,45, TS,15.1N,105.2W,979,100,100
EP021954,wheat,march,2018,45, TS,15.7N,106.0W,978,100,100
EP021954,wheat,april,2018,45, TS,16.4N,106.8W,979,100,100
EP021954,wheat,may,2018,45, TS,16.8N,107.3W,979,100,100
EP021954,wheat,june,2018,45, TS,17.3N,107.9W,979,100,100
EP021954,wheat,july,2018,45, TS,18.0N,109.0W,979,100,100
EP021954,wheat,august,2018,45, TS,18.2N,110.2W,983,100,75
EP021954,wheat,september,2018,45, TS,18.2N,111.5W,987,75,60
EP021954,wheat,october,2018,45, TS,18.1N,112.8W,990,75,60
EP021954,wheat,november,2018,45, TS,18.1N,113.9W,990,75,60
EP021954,wheat,december,2018,45, TS,18.0N,115.0W,990,60,60
EP021954,wheat,january,2018,45, TS,18.0N,115.7W,990,60,60
EP021954,wheat,february,2018,45, TS,17.9N,116.4W,994,70,40
EP021954,wheat,march,2018,45, TS,17.8N,116.8W,1002,60,40
EP021954,wheat,april,2018,45, TS,17.6N,117.3W,1004,0,0
EP021954,wheat,may,2018,45, TS,17.3N,117.8W,1008,0,0
EP021954,wheat,june,2018,45, TS,16.9N,118.3W,1008,0,0
EP021954,jute,july,2018,45, TS,16.7N,119.0W,1008,0,0
EP021954,maize,august,2018,45, TS,16.4N,119.6W,1008,0,0
EP021954,maize,september,2018,45, TS,16.1N,120.2W,1010,0,0
EP021954,maize,october,2018,45, TS,15.7N,120.7W,1010,0,0
EP021954,maize,november,2018,45, TS,15.4N,121.2W,1011,0,0
EP021954,maize,december,2018,45, TS,15.1N,121.7W,1008,0,0
EP021954,maize,january,2018,45, TS,14.9N,122.0W,1004,60,60
EP021954,maize,february,2018,45, TS,14.7N,122.3W,1002,60,60
EP031954,jute,march,2018,75, HU,13.8N,95.1W,1000,60,60
EP031954,jute,april,2018,75, HU,13.6N,95.7W,1000,60,60
EP031954,jute,may,2018,75, HU,13.5N,96.4W,1000,60,60
EP031954,jute,june,2018,75, HU,13.5N,97.0W,1000,60,60
EP031954,jute,july,2018,75, HU,13.6N,97.6W,1003,30,60
EP031954,jute,august,2018,75, HU,13.8N,98.4W,1003,0,70
EP031954,jute,september,2018,75, HU,14.0N,99.2W,1003,0,70
EP031954,jute,october,2018,75, HU,14.3N,100.7W,1003,30,70
EP031954,jute,november,2018,75, HU,14.6N,102.2W,1002,30,70
EP031954,jute,december,2018,75, HU,15.1N,103.3W,1002,0,50
EP031954,jute,january,2018,75, HU,15.6N,104.3W,1002,0,50
EP031954,jute,february,2018,75, HU,16.1N,105.2W,1004,0,0
EP031954,jute,march,2018,75, HU,16.7N,106.1W,1005,0,0
EP031954,jute,april,2018,75, HU,17.5N,107.0W,1005,0,0
EP031954,jute,may,2018,75, HU,18.4N,107.8W,1006,0,0
EP031954,jute,june,2018,75, HU,19.4N,108.5W,1008,0,0
EP031954,jute,july,2018,75, HU,20.4N,109.1W,1007,0,0
EP031954,jute,august,2018,75, HU,21.3N,109.7W,1006,0,0
EP031954,jute,september,2018,75, HU,22.3N,110.3W,1002,40,30
EP031954,jute,october,2018,75, HU,23.5N,111.4W,997,60,40
EP031954,jute,november,2018,75, HU,24.8N,112.6W,994,80,40
EP031954,jute,december,2018,75, HU,26.3N,113.1W,987,90,50
EP031954,jute,january,2018,75, HU,27.9N,113.1W,983,150,50
EP041954,jute,february,2018,75, HU,18.6N,112.7W,981,175,75
EP041954,jute,march,2018,75, HU,19.0N,113.8W,979,240,120
EP041954,wheat,april,2018,75, HU,19.2N,115.0W,972,240,175
EP041954,wheat,may,2018,75, HU,19.1N,115.9W,970,275,200
EP041954,wheat,june,2018,75, HU,19.0N,116.6W,972,300,250
EP041954,wheat,july,2018,75, HU,18.9N,117.1W,974,250,250
EP041954,wheat,august,2018,75, HU,18.8N,117.5W,976,250,200
EP041954,wheat,september,2018,75, HU,18.6N,118.2W,981,150,175
EP041954,wheat,october,2018,75, HU,18.3N,118.8W,983,100,150
EP041954,wheat,november,2018,75, HU,17.8N,119.2W,985,100,150
EP041954,wheat,december,2018,75, HU,17.3N,119.7W,986,100,125
EP041954,wheat,january,2018,75, HU,17.0N,120.4W,987,100,120
EP041954,wheat,february,2018,75, HU,16.9N,121.0W,990,80,105
EP041954,wheat,march,2018,75, HU,16.9N,121.5W,994,60,90
EP041954,wheat,april,2018,75, HU,17.0N,121.9W,998,60,90
EP041954,wheat,may,2018,75, HU,17.1N,122.3W,1000,60,90
EP041954,wheat,june,2018,75, HU,17.3N,122.7W,1002,60,90
EP041954,wheat,july,2018,75, HU,17.5N,123.2W,1003,0,0
EP041954,wheat,august,2018,75, HU,17.7N,123.6W,1004,0,0
EP041954,wheat,september,2018,75, HU,18.0N,124.1W,1005,0,0
EP041954,wheat,october,2018,75, HU,18.2N,124.5W,1006,0,0
EP041954,wheat,november,2018,75, HU,18.4N,124.8W,1007,0,0
EP041954,wheat,december,2018,75, HU,18.5N,125.1W,1008,0,0
EP041954,wheat,january,2018,75, HU,18.7N,125.8W,1008,0,0
EP041954,wheat,february,2018,75, HU,18.8N,126.6W,1009,0,0
EP041954,wheat,march,2018,75, HU,18.7N,127.3W,1009,0,0
EP041954,wheat,april,2018,75, HU,18.6N,127.9W,1010,0,0
EP041954,wheat,may,2018,75, HU,18.4N,128.9W,1007,0,0
EP041954,wheat,june,2018,75, HU,18.2N,129.9W,1005,0,0
EP041954,jute,july,2018,75, HU,17.9N,131.0W,1004,40,40
EP041954,maize,august,2018,75, HU,17.5N,132.1W,1002,40,40
EP051954,maize,september,2018,45, TS,17.1N,116.1W,1000,40,60
EP051954,maize,october,2018,45, TS,17.4N,118.1W,1000,40,60
EP051954,maize,november,2018,45, TS,17.6N,120.1W,1001,40,60
EP051954,maize,december,2018,45, TS,17.6N,121.8W,1002,40,40
EP051954,maize,january,2018,45, TS,17.5N,123.4W,1003,40,0
EP051954,maize,february,2018,45, TS,17.3N,124.7W,1004,40,0
EP051954,jute,march,2018,45, TS,17.1N,125.9W,1005,0,0
EP051954,jute,april,2018,45, TS,17.0N,127.4W,1006,0,0
EP051954,jute,may,2018,45, TS,16.9N,128.9W,1006,0,0
EP051954,jute,june,2018,45, TS,16.7N,130.0W,1006,0,0
EP051954,jute,july,2018,45, TS,16.5N,131.1W,1006,0,0
EP051954,jute,august,2018,45, TS,16.6N,132.2W,1007,0,0
EP051954,jute,september,2018,45, TS,17.0N,133.2W,1008,0,0
EP051954,jute,october,2018,45, TS,17.7N,134.0W,1009,0,0
EP051954,jute,november,2018,45, TS,18.4N,134.7W,1009,0,0
EP051954,jute,december,2018,45, TS,18.9N,135.2W,1009,0,0
EP051954,jute,january,2018,45, TS,19.5N,135.7W,1009,0,0
EP051954,jute,february,2018,45, TS,20.0N,135.9W,1009,0,0
EP051954,jute,march,2018,45, TS,20.6N,136.0W,1009,0,0
EP051954,jute,april,2018,45, TS,21.3N,136.5W,1010,0,0
EP051954,jute,may,2018,45, TS,21.9N,137.1W,1010,0,0
EP051954,jute,june,2018,45, TS,22.5N,137.8W,1010,0,0
EP051954,jute,july,2018,45, TS,23.1N,138.6W,1010,0,0
EP051954,jute,august,2018,45, TS,23.3N,139.4W,1010,0,0
EP051954,jute,september,2018,45, TS,23.3N,140.3W,1010,0,0
EP051954,jute,october,2018,45, TS,23.1N,141.4W,1010,0,0
EP051954,jute,november,2018,45, TS,22.6N,142.7W,1010,0,0
EP051954,jute,december,2018,45, TS,21.9N,144.2W,1010,0,0
EP051954,jute,january,2018,45, TS,21.1N,145.7W,1011,0,0
EP061954,jute,february,2018,45, TS,19.7N,106.9W,1011,0,0
EP061954,jute,march,2018,45, TS,19.7N,107.0W,1008,0,0
EP061954,wheat,april,2018,45, TS,19.7N,107.2W,1008,0,0
EP061954,wheat,may,2018,45, TS,19.8N,108.2W,1008,0,0
EP061954,wheat,june,2018,45, TS,20.0N,109.2W,1008,0,0
EP061954,wheat,july,2018,45, TS,20.1N,110.0W,1008,0,0
EP061954,wheat,august,2018,45, TS,20.3N,110.8W,1008,0,0
EP061954,wheat,september,2018,45, TS,21.0N,112.5W,1008,0,0
EP061954,wheat,october,2018,45, TS,22.2N,114.0W,1007,0,0
EP061954,wheat,november,2018,45, TS,23.9N,114.6W,1007,0,0
EP061954,wheat,december,2018,45, TS,25.4N,115.3W,1007,0,0
EP061954,wheat,january,2018,45, TS,25.8N,116.2W,1007,0,0
EP061954,wheat,february,2018,45, TS,26.1N,117.1W,1007,0,0
EP061954,wheat,march,2018,45, TS,26.3N,117.9W,1006,40,0
EP061954,wheat,april,2018,45, TS,26.4N,118.7W,1004,60,40
EP071954,wheat,may,2018,45, TS,19.6N,107.5W,1000,60,40
EP071954,wheat,june,2018,45, TS,20.2N,108.6W,994,75,60
EP071954,wheat,july,2018,45, TS,20.6N,109.5W,990,75,60
EP071954,wheat,august,2018,45, TS,20.6N,110.1W,987,75,60
EP071954,wheat,september,2018,45, TS,20.8N,110.7W,983,75,60
EP071954,wheat,october,2018,45, TS,21.1N,110.9W,979,90,75
EP071954,wheat,november,2018,45, TS,21.5N,111.1W,977,110,80
EP071954,wheat,december,2018,45, TS,22.1N,111.5W,974,110,90
EP071954,wheat,january,2018,45, TS,22.6N,112.1W,973,110,90
EP071954,wheat,february,2018,45, TS,22.5N,112.6W,973,120,120
EP071954,wheat,march,2018,45, TS,22.1N,113.2W,973,120,120
EP071954,wheat,april,2018,45, TS,21.9N,114.1W,973,120,120
EP071954,wheat,may,2018,45, TS,21.7N,115.2W,970,120,120
EP071954,wheat,june,2018,45, TS,21.4N,116.0W,970,120,120
EP071954,jute,july,2018,45, TS,21.1N,116.8W,969,160,110
EP071954,maize,august,2018,45, TS,21.1N,117.7W,965,160,110
EP071954,maize,september,2018,45, TS,21.1N,118.7W,960,180,120
EP071954,maize,october,2018,45, TS,21.1N,119.9W,955,150,120
EP071954,maize,november,2018,45, TS,21.0N,121.0W,951,150,120
EP071954,maize,december,2018,45, TS,20.9N,121.7W,952,150,130
EP071954,maize,january,2018,45, TS,20.8N,122.4W,955,160,130
EP071954,maize,february,2018,45, TS,21.0N,123.0W,956,160,130
EP071954,jute,march,2018,45, TS,21.3N,123.7W,957,160,130
EP071954,jute,april,2018,45, TS,21.1N,124.5W,958,160,130
EP071954,jute,may,2018,45, TS,20.5N,125.0W,961,160,130
EP081954,jute,june,2018,45, TS,17.2N,103.7W,962,160,130
EP081954,jute,july,2018,45, TS,17.8N,104.3W,965,120,100
EP081954,jute,august,2018,45, TS,18.1N,104.9W,970,110,95
EP081954,jute,september,2018,45, TS,18.2N,105.5W,976,95,85
EP081954,jute,october,2018,45, TS,18.3N,106.2W,982,95,85
EP081954,jute,november,2018,45, TS,18.4N,107.6W,989,95,85
EP081954,jute,december,2018,45, TS,18.5N,109.0W,995,100,50
EP081954,jute,january,2018,45, TS,19.3N,109.6W,1000,85,30
EP081954,jute,february,2018,45, TS,20.3N,110.2W,1005,70,30
EP081954,jute,march,2018,45, TS,20.7N,110.9W,1010,0,0
EP081954,jute,april,2018,45, TS,21.0N,111.7W,1010,0,0
EP081954,jute,may,2018,45, TS,21.2N,112.3W,1014,0,0
EP081954,jute,june,2018,45, TS,21.2N,113.0W,1014,0,0
EP081954,jute,july,2018,45, TS,21.1N,114.0W,1015,0,0
EP081954,jute,august,2018,45, TS,20.9N,114.9W,1009,0,0
EP081954,jute,september,2018,45, TS,20.6N,115.5W,1006,0,0
EP081954,jute,october,2018,45, TS,20.4N,116.2W,1002,40,40
EP081954,jute,november,2018,45, TS,20.4N,117.1W,997,45,45
EP081954,jute,december,2018,45, TS,20.5N,118.1W,994,60,60
EP081954,jute,january,2018,45, TS,20.5N,118.9W,987,75,75
EP081954,jute,february,2018,45, TS,20.4N,119.6W,979,75,90
EP081954,jute,march,2018,45, TS,20.4N,120.3W,979,75,90
EP081954,wheat,april,2018,45, TS,20.3N,120.9W,979,75,90
EP081954,wheat,may,2018,45, TS,20.0N,121.7W,975,90,95
EP081954,wheat,june,2018,45, TS,19.5N,122.4W,956,90,100
EP081954,wheat,july,2018,45, TS,19.2N,123.1W,952,90,100
EP081954,wheat,august,2018,45, TS,18.9N,123.8W,952,100,100
EP091954,wheat,september,2018,75, HU,14.0N,96.0W,952,100,80
EP091954,wheat,october,2018,75, HU,13.6N,96.6W,951,90,80
EP091954,wheat,november,2018,75, HU,13.3N,97.2W,947,90,80
EP091954,wheat,december,2018,75, HU,13.1N,97.9W,948,75,75
EP091954,wheat,january,2018,75, HU,12.9N,98.6W,949,75,75
EP091954,wheat,february,2018,75, HU,12.8N,99.2W,952,75,75
EP091954,wheat,march,2018,75, HU,12.7N,99.8W,956,75,75
EP091954,wheat,april,2018,75, HU,12.7N,100.4W,970,50,75
EP091954,wheat,may,2018,75, HU,12.9N,101.0W,979,40,70
EP091954,wheat,june,2018,75, HU,13.3N,101.4W,983,40,70
EP091954,wheat,july,2018,75, HU,13.7N,101.7W,987,40,70
EP091954,wheat,august,2018,75, HU,13.9N,102.0W,994,40,60
EP091954,wheat,september,2018,75, HU,14.2N,102.2W,994,40,60
EP091954,wheat,october,2018,75, HU,15.0N,102.6W,997,60,60
EP091954,wheat,november,2018,75, HU,15.8N,103.1W,997,60,60
EP091954,wheat,december,2018,75, HU,16.6N,104.1W,1000,60,60
EP091954,wheat,january,2018,75, HU,17.1N,105.4W,1000,60,60
EP101954,wheat,february,2018,45, TS,12.9N,95.1W,997,80,80
EP101954,wheat,march,2018,45, TS,13.1N,93.9W,994,80,80
EP101954,wheat,april,2018,45, TS,13.6N,93.3W,994,80,100
EP101954,wheat,may,2018,45, TS,14.0N,92.9W,994,80,100
EP101954,wheat,june,2018,45, TS,14.4N,92.7W,994,80,100
EP101954,jute,july,2018,45, TS,14.7N,92.6W,994,80,100
EP101954,maize,august,2018,45, TS,15.1N,92.8W,997,75,75
EP101954,maize,september,2018,45, TS,15.6N,93.0W,997,85,70
EP101954,maize,october,2018,45, TS,16.2N,93.0W,1000,85,70
EP101954,maize,november,2018,45, TS,16.8N,93.0W,996,85,70
EP111954,maize,december,2018,75, HU,12.6N,91.1W,994,70,70
EP111954,maize,january,2018,75, HU,12.6N,92.0W,990,70,70
EP111954,maize,february,2018,75, HU,12.6N,92.9W,987,70,70
EP111954,jute,march,2018,75, HU,12.5N,94.2W,987,70,70
EP111954,jute,april,2018,75, HU,12.4N,95.6W,987,70,70
EP111954,jute,may,2018,75, HU,12.8N,96.7W,987,70,70
EP111954,jute,june,2018,75, HU,13.3N,97.8W,988,70,70
EP111954,jute,july,2018,75, HU,13.4N,99.0W,995,70,60
EP111954,jute,august,2018,75, HU,13.5N,100.2W,1000,60,40
EP111954,jute,september,2018,75, HU,13.7N,102.1W,1000,60,40
EP111954,jute,october,2018,75, HU,14.0N,103.9W,1000,60,40
EP111954,jute,november,2018,75, HU,14.1N,104.5W,1003,60,40
EP111954,jute,december,2018,75, HU,14.2N,105.1W,1005,60,40
EP111954,jute,january,2018,75, HU,14.5N,106.1W,1005,60,40
EP111954,jute,february,2018,75, HU,14.9N,107.1W,1005,70,30
EP111954,jute,march,2018,75, HU,15.3N,108.6W,1006,70,25
EP111954,jute,april,2018,75, HU,15.7N,110.1W,1008,50,0
EP111954,jute,may,2018,75, HU,16.1N,111.6W,1010,40,0
EP111954,jute,june,2018,75, HU,16.3N,113.0W,1010,40,0
EP111954,jute,july,2018,75, HU,16.4N,114.3W,1012,0,0
EP111954,jute,august,2018,75, HU,16.6N,115.2W,1012,0,0
EP111954,jute,september,2018,75, HU,16.7N,115.9W,1012,0,0
EP111954,jute,october,2018,75, HU,16.9N,116.6W,1013,0,0
EP111954,jute,november,2018,75, HU,17.4N,117.3W,1013,0,0
EP111954,jute,december,2018,75, HU,18.1N,117.8W,1013,0,0
EP011955,jute,january,2018,75, HU,14.1N,109.1W,1008,0,0
EP011955,jute,february,2018,75, HU,14.3N,109.4W,1005,30,30
EP011955,jute,march,2018,75, HU,14.7N,109.6W,1005,30,30
EP011955,wheat,april,2018,75, HU,15.2N,109.5W,1005,30,30
EP011955,wheat,may,2018,75, HU,15.6N,109.4W,1005,20,20
EP011955,wheat,june,2018,75, HU,16.2N,109.4W,1005,0,0
EP011955,wheat,july,2018,75, HU,16.7N,109.4W,1007,0,0
EP011955,wheat,august,2018,75, HU,17.0N,109.5W,1009,0,0
EP011955,wheat,september,2018,75, HU,17.3N,109.8W,1009,0,0
EP011955,wheat,october,2018,75, HU,17.6N,110.4W,1009,0,0
EP011955,wheat,november,2018,75, HU,17.8N,111.0W,1009,0,0
EP021955,wheat,december,2018,45, TS,11.4N,109.1W,1007,0,0
EP021955,wheat,january,2018,45, TS,11.7N,109.8W,1005,45,30
EP021955,wheat,february,2018,45, TS,12.2N,110.4W,1005,45,30
EP021955,wheat,march,2018,45, TS,12.6N,110.5W,1005,60,70
EP021955,wheat,april,2018,45, TS,13.1N,110.5W,997,70,70
EP021955,wheat,may,2018,45, TS,13.5N,110.3W,990,120,120
EP021955,wheat,june,2018,45, TS,13.8N,110.1W,987,120,120
EP021955,wheat,july,2018,45, TS,14.3N,109.6W,987,100,100
EP021955,wheat,august,2018,45, TS,14.8N,109.0W,987,100,100
EP021955,wheat,september,2018,45, TS,15.3N,108.7W,987,100,100
EP021955,wheat,october,2018,45, TS,15.8N,108.5W,987,100,100
EP021955,wheat,november,2018,45, TS,16.5N,108.6W,987,100,100
EP021955,wheat,december,2018,45, TS,17.2N,108.9W,994,75,90
EP031955,wheat,january,2018,45, TS,15.8N,99.0W,997,75,75
EP031955,wheat,february,2018,45, TS,15.7N,100.1W,1002,75,75
EP031955,wheat,march,2018,45, TS,15.4N,101.1W,1004,75,75
EP031955,wheat,april,2018,45, TS,15.0N,102.0W,1007,0,0
EP031955,wheat,may,2018,45, TS,14.5N,102.9W,1008,0,0
EP031955,wheat,june,2018,45, TS,14.2N,103.6W,1006,0,0
EP031955,jute,july,2018,45, TS,14.1N,104.4W,1005,0,0
EP031955,maize,august,2018,45, TS,14.3N,105.7W,1003,0,40
EP031955,maize,september,2018,45, TS,14.6N,107.0W,1002,0,60
EP031955,maize,october,2018,45, TS,14.8N,107.9W,1000,0,75
EP031955,maize,november,2018,45, TS,14.9N,108.9W,998,0,75
EP041955,maize,december,2018,45, TS,17.6N,104.5W,997,40,75
EP041955,maize,january,2018,45, TS,17.8N,105.4W,998,40,75
EP041955,maize,february,2018,45, TS,17.9N,106.3W,999,40,75
EP041955,jute,march,2018,45, TS,18.0N,107.0W,1000,60,75
EP041955,jute,april,2018,45, TS,18.1N,107.6W,1000,60,75
EP041955,jute,may,2018,45, TS,18.1N,108.2W,1001,75,75
EP041955,jute,june,2018,45, TS,18.1N,108.7W,1002,75,50
EP041955,jute,july,2018,45, TS,18.0N,109.0W,1003,60,0
EP041955,jute,august,2018,45, TS,18.0N,109.2W,1004,0,0
EP041955,jute,september,2018,45, TS,18.2N,109.6W,1005,0,0
EP041955,jute,october,2018,45, TS,18.5N,109.9W,1006,0,0
EP041955,jute,november,2018,45, TS,18.8N,110.3W,1006,0,0
EP041955,jute,december,2018,45, TS,19.0N,110.8W,1006,0,0
EP041955,jute,january,2018,45, TS,19.3N,111.2W,1006,0,0
EP041955,jute,february,2018,45, TS,19.6N,111.7W,1006,0,0
EP041955,jute,march,2018,45, TS,19.8N,112.2W,1006,0,0
EP041955,jute,april,2018,45, TS,20.0N,112.7W,1006,0,0
EP051955,jute,may,2018,45, TS,19.4N,105.6W,1006,0,0
EP051955,jute,june,2018,45, TS,19.2N,106.3W,1007,0,0
EP051955,jute,july,2018,45, TS,19.4N,106.9W,1007,0,0
EP051955,jute,august,2018,45, TS,19.7N,107.0W,1008,0,0
EP051955,jute,september,2018,45, TS,20.0N,107.1W,1008,0,0
EP051955,jute,october,2018,45, TS,20.6N,107.3W,1009,0,0
EP051955,jute,november,2018,45, TS,21.4N,107.7W,1009,0,0
EP051955,jute,december,2018,45, TS,22.3N,108.3W,1010,0,0
EP051955,jute,january,2018,45, TS,23.2N,109.0W,1010,0,0
EP051955,jute,february,2018,45, TS,24.0N,109.8W,1007,0,0
EP051955,jute,march,2018,45, TS,24.9N,110.6W,1006,0,0
EP051955,wheat,april,2018,45, TS,25.6N,110.8W,1005,0,0
EP051955,wheat,may,2018,45, TS,26.3N,110.6W,1005,0,0
EP061955,wheat,june,2018,75, HU,15.0N,104.0W,1004,0,0
